tipo,nombre
PTDA M,ASIA PAREDES
PTDA P,ALMERA (LA)
PTDA M,AGALLAN
AVDA C,ONSTITUCION
PTDA N,OVALICHES
PTDA C,ALVARIO
CTRA N,OVALICHES
PTDA L,A REVUELTA
CALLEE,XTRAMUROS
CALLEP,ROYECTO
CTRA N,AVAJAS-GAIBIEL
CALLER,EALET
CALLES,AN JORGE
CALLEC,UEVA SANTA
CALLEM,ORERIA
CALLET,ERESA GIL DE VIDAURRE
CALLEM,AESTRO DON PASCUAL VILLANUEVA
CALLED,ONCEL DE JERICA
PLAZAL,IBERTAD (DE LA)
CALLEV,ISTA ALEGRE
CALLEB,ENAVAL
CMNO P,IRIJUANA
CALLES,AN MIGUEL
CMNO P,ROPIEDAD
CALLEA,CEQUIA
CALLEA,DZANETA
PLAZAC,ANALEJAS
AVDA C,ASTELLON
CALLED,UQUE DE TETUAN
CALLEE,NMEDIO
CALLEE,RAS
PLAZAE,SPAÑA
CALLEE,XTENEDORS
CALLEM,ATEMÁTICO FEDERICO ALICART
CALLES,ANT ANTONI
CALLEC,ABALLEROS
PLAZAG,ONZALO PUERTO
CALLEG,RANERO
CALLEJ,OSE MARIA PUIGDELLIVOL
CALLEJ,URISTAS
CALLEM,EDICO NEBOT
CALLEP,ARRA
CALLES,AN ISIDRO LABRADOR
CALLES,AN ROQUE
CALLES,OLANA
CALLEU,MBRIA
CALLEV,ICTORINO FABRA
MASIAL,LORENS
MASIAM,OLLON
MASIAC,ASETA RAMONET
MASIAG,ALAPO
MASIAT,ORRETA CAMPIELLO
MASIAT,ONI
PTDA G,RAELL
MASIAP,AU
MASIAP,ERE
MASIAS,OLANES MORRAL
MASIAH,ILARIO
MASIAM,OLINO EVARIST
MASIAC,OSTA
MASIAC,AMPIELLO
MASIAC,OLLET ROMERAL
MASIAF,ONTANAL
MASIAF,IGUES
MASIAD,E LA PARRA
MASIAL,LOMA MORRAL
MASIAP,ELEGRINET
MASIAL,LEPASAR BAIX
MASIAB,ARTOLL
PTDA A,RMELERAL
MASIAB,LAY VALL
MASIAF,ABRA DE DALT
MASIAA,NDREU DE BAIX
MASIAF,OYOS CHUCHIM
MASIAC,AMPO
MASIAM,OLINO AZUD
PTDA G,ALLINA
MASIAT,ORREMUNDO
MASIAB,ACHERO
MASIAG,RANELL
MASIAF,ABRA LLOMA
PTDA C,ASTELLET
MASIAL,LOSAR
MASIAB,ELTRAN
MASIAD,EL MORO
CTRA A,RGELITA
MASIAC,ORONETES
MASIAL,A MINA
MASIAV,ENTA MARIETA
CTRA T,ERUEL
MASIAP,ICACHO
MASIAF,OS
URB  P,RAT (EL)
MASIAC,ONILL
MASIAP,OLLARROSA
PTDA S,AERA
TRVA A,VENIDA FERNANDO LEON A
MASIAC,USTODI
MASIAR,OIG
AVDA A,LCALDE VICENTE NEBOT GARGALLO
AVDA F,ERNANDO LEÓN
MASIAC,ASETA DE CARLOS
POLIGP,OL.INDUS. LES FOYES S.3
MASIAD,E LA CABRA
MASIAJ,UNCAR
MASIAG,UARDAMAR
PTDA S,AN ANTONIO
MASIAC,OVES
URB  L,A SAERA
MASIAB,ALE
MASIAC,OLLET
MASIAP,EDROSES
MASIAG,ARCIA
MASIAM,ADALENA
PTDA F,OYES
PTDA P,EDREÑERA
PTDA P,ONT
MASIAM,OLINO GOZALBO
CALLEC,HODOS
MASIAE,L PUNTAL
CALLEP,ORTAL CHODOS
PTDA C,LOTS
MASIAM,OSQUERI
MASIAC,OBARCHOS
PLAÇAS,ANT ANTONI
MASIAP,LA CARABASSES
MASIAM,AS DEL SOLDAT
PLAZAM,OSEN BALTASAR GALLEN OLARIA
MASIAM,ONTINS
MASIAP,EÑARROCHA
PTDA P,ARTIDA FOYACHENTA
PTDA E,MBRUIXADA
PTDA P,TDA CAMPS
PTDA L,A SOLANA
PTDA P,ARTIDA FOIETA
PTDA B,ARRANCO SAPENA
MASIAL,LOMA PINERA
PTDA B,ATA BAIX
MASIAP,UERTO
MASIAG,OZALBO
MASIAR,ODRIGO
MASIAP,INARS
MASIAP,ANIZARES
PTDA C,HERDS
MASIAT,ORROCELLES
CALLEC,ALZADILLA
CTRA C,ASTILLO
CALLEC,AMPOS (LOS)
CTRA A,RGELITA
CALLEI,GLESIA
CALLEM,AESTRO BENJAMIN BALLESTER
TRVA C,ALZADILLA
CALLEP,OSTIGOS
CALLES,AN ROQUE
CALLEN,UEVA
CALLEV,IRGEN DEL PILAR
PLAZAD,IPUTACION
CALLEE,MPEDRADO
CALLEM,OLINO DE ABAJO
PLAZAO,LMET
PLAZAS,AN PEDRO MARTIR
PLAZAS,AN ROQUE
TRVA S,AN VICENTE
MASIAG,IRABA DE ABAJO
MASIAG,IRABA DE ARRIBA
MASIAD,E ARTIJUELA
MASIAD,E BENACHERA
MASIAD,E CABEZO ROYO
MASIAD,E GASQUE
MASIAD,E REDUELA
MASIAD,EL HOSTAL
MASIAD,EL MOLAR
PLAZAD,E LA IGLESIA
MASIAL,A NOGUERETA
CALLEJ,UAN ROYA
CALLEL,OS CUBOS
CALLEL,A TORRE
CALLEP,LANO ROYO
CALLEE,L VIOLAN
PLAZAL,A CINGLA
CALLEB,ARRIO LA PLATA
CALLEB,ARRANCO SIMON
CALLEE,L CERRAO
CALLEE,L ARMAJAL
CALLEL,A ROCHA
CALLEL,A RULLA
PLAZAV,IRGEN DEL ROSARIO
CALLEL,AS QUINCHAS
CALLEL,A HOYUELA
CALLEL,A PARRA
PLAZAM,AYOR
PLAZAL,A FUENTE
CALLEE,NMEDIO
CALLER,IO VILLAHERMOSA
CALLEL,A CARRASQUILLA
CALLEH,ORNO
CALLEL,A TRILLA
CALLEE,L SECANICO
CALLEL,A HOYACHA
PLAZAL,A OLIVERA
CALLEE,L LAVADERO
CALLEF,UENTE LA VALENTINA
PLAZAM,AESTRO VICENTE PERIS CHALMETA
CALLEL,A PEROLA
CALLEM,IRADOR
CALLES,AN ANTONIO
MASIAJ,UAN
MASIAH,OYA DEL AGUA
MASIAS,INGLEROS
PTDA S,INGLEROS
CALLEA,CEQUIA
CALLEA,LFONDEGUILLA
CALLEA,LMENARA
CALLEA,USIAS MARCH
CALLEB,LASCO IBAÑEZ
CALLEB,UENAVISTA
CALLEC,ALVARIO
CALLEC,ASTELLON
CALLEC,ERVANTES
CALLEC,IRCUNVALACION
CALLEC,OLON
AVDA C,OMUNIDAD VALENCIANA
PLAZAC,ONSTITUCION
CALLEE,NSEÑANZA
PLAZAL,AS ESCUELAS
PLAZAE,SPAÑA
CALLEM,AESTRO FRANCISCO MOLINA
CALLEG,ARROFERES
CALLEG,OYA
CALLEG,UILLEN DE CASTRO
CALLEL,OS HUERTOS
CALLEJ,AIME I
CALLED,EL MAR
CALLEM,AYOR
CALLEM,OSEN OCHANDO
CALLEO,LIVERA
CALLES,AGUNTO
CALLES,AN FELIPE NERI
CALLES,AN VICENTE
CALLES,EVILLA
CALLEV,ALENCIA
CALLEL,A VALL D'UIXO
CMNO V,IEJO DE SEGORBE
PTDA B,ARRANCO
CMNO S,ERRATELLA
CALLEC,ALAMOX
CALLEL,ARGA
PLAZAC,ALVARI
CALLEL,AVADERO
CALLEG,OLA
PTDA P,ALAU
PTDA F,ONDO
CALLED,. FABIAN MELCHOR ARRANDO
CALLEX,ILXES
CARREL,'ALTER
CARREF,ONTETA SUAI
CARREE,L LLORER
CARREA,SSUTZENA
CTRA A,LMENARA AL MAR MARGEN NORTE
PLAZAM,ATADERO
PLAZAE,L LLIDONER
CALLEA,VELINA ALVAREZ
CALLEP,ALAU
CALLED,EPOSIT DE SEGARRA
CALLEM,AYOR
CALLEB,ARRANCO
CALLEI,GLESIA
CALLEO,LOCAU
CALLES,AN ROQUE
CALLES,AN GIL
MASIAN,AVARRO
MASIAR,OYOS
CALLEH,ORNO
MASIAT,RONQUET
MASIAU,MBRIES
CALLEC,ARRETERA
MASIAM,OLINET
MASIAA,NDRES
MASIAM,OLINO PUNTA
CALLEE,RAS
LUGARE,RMITA SAN GIL
LUGARE,RMITA SANTA BARBARA
MASIAT,ORRE GUILLERMO
MASIAB,LANCO
CALLEE,L PEIRO
PLAZAL,A FUENTE
CALLES,ALTADORA
PTDA M,EZQUITA
CALLES,AN MIGUEL
CALLES,AN JOSE
CALLEC,UEVA (LA)
CALLEC,ANTON
CALLEA,LTA
CALLET,ORRE LA
PLAZAC,UEVA SANTA
CALLEE,STE-SUR
PLAZAI,GLESIA
CALLES,ANTA BARBARA
CALLEM,AYOR
CALLEP,URISIMA (LA)
CALLEC,ARMEN EL
CALLEA,NGELES LOS
AVDA D,IPUTACION
CALLEE,RA (LA)
CALLEM,ORA BALSA
CTRA A,LGIMIA
CALLEC,UEVA SANTA
CALLEE,L PILON
PTDA B,ARRANCO DEL PILAR
PTDA M,OLINO
C/   B,ONAVISTA
C/   C,OMUNA (LA)
C/   B,ALEARS
C/   A,LACANT
CAMI X,ILXES DE BAIX
CAMI X,ILXES DE DALT
C/   A,LMENARA
C/   V,ICENT RAMON ALOS
C/   J,ACINTO BENAVENTE
C/   B,LASCO IBAÑEZ
CTRA N,ACIONAL 340
C/   S,ANTA BARBARA
C/   C,ALVARI
C/   C,AMI LA VALL
CAMI B,INIESMA
C/   C,ASTELLO
C/   S,ENIA
C/   A,LMIRALL CERVERA
C/   L,LUCENA (DE)
C/   J,UAN SEBASTIAN ELCANO
C/   C,ERVANTES
C/   C,OLON
C/   C,OVA SANTA
C/   L,LOSA (LA)
C/   S,ANTA MARIA MAGDALENA
C/   C,AMI SERRADAL
C/   C,AMI CABRES
C/   P,ORTS (ELS)
C/   P,LANA BAIXA
C/   P,LANA ALTA
C/   A,LT MAESTRAT
C/   B,AIX MAESTRAT
C/   A,LCALATEN (L')
C/   A,LT PALANCIA
C/   A,LT MILLARS
C/   P,AIS VALENCIA
C/   F,ORMENTERA
C/   S,ANTA POLA
C/   P,ENYISCOLA
C/   P,ELAYO
C/   E,UGENIO MARTI
C/   S,ANT ISIDRE
C/   B,ETXI
C/   M,ESTRE SERRANO
C/   A,LMASSORA
C/   P,IZARRO
PL   B,ASCULA (LA)
CAMI R,ATJADELL
CAMI T,ROS DE LA VILA
C/   S,AGUNT
C/   A,LMIRALL GRAVINA
C/   B,ENICARLO
C/   B,ENICASSIM
C/   B,ENIDORM
C/   F,ILIPINAS
C/   C,ABRERA
C/   C,ANARIES
C/   C,ULLERA
C/   D,EDAL
C/   E,DUARDO DATO
C/   F,UERTEVENTURA
C/   G,OMERA
C/   H,ABANA (LA)
C/   S,ANT FRANCESC
C/   M,AO
AV   M,ALLORCA
C/   L,AS PALMAS
C/   P,UERTO RICO
C/   S,ANT JOAN
C/   S,ANTO DOMINGO
C/   T,ORREBLANCA
C/   T,ORRECAIGUDA
C/   V,INAROS
AV   G,UILLEM DE MONCADA
C/   S,ANT ROC
C/   S,ANT VICENT
C/   H,ERMANOS PINZON
C/   H,ERNAN CORTES
C/   V,ALENCIA
C/   V,ILA-REAL
C/   E,IVISSA
C/   I,SAAC PERAL
C/   V,ERGE DEL PILAR
CAMI S,ERRATELLES
C/   S,ANT JOAQUIM
C/   J,ARDINS (ELS)
C/   L,EPANT
C/   M,AR LLATI
C/   M,ONTURIOL
C/   O,RPESA
C/   T,ENERIFE
C/   A,LCALA GALIANO
C/   T,ORREMOLINOS
CAMI N,ULES
PL   R,UIZ PICASSO
C/   L,ANZAROTE
C/   J,AUME I (EN)
C/   9,D'OCTUBRE
C/   E,RMITA
CAMI M,ARJAL NOVA
C/   A,USIAS MARCH
C/   B,ENLLIURE
C/   B,ORRIANA
C/   D,RETS HUMANS
C/   D,OCTOR FLEMING
C/   E,NMIG
PL   E,SGLESIA
C/   M,AR (DEL)
C/   M,AJOR
C/   M,URILLO
C/   N,ULES
PL   P,LA (EL)
AV   R,AMON Y CAJAL
C/   S,ANT ANTONI
AV   M,ARE NOSTRUM
C/   S,ANT JAUME
C/   S,ANT PASQUAL
C/   S,ANT PERE
C/   S,ANT RAMON
C/   T,RINITAT
C/   S,ANT JOSEP
C/   M,ARBELLA
PL   C,ONSTITUCIO
C/   P,ERUGA
AV   P,ORT (DEL)
C/   M,ENORCA
CAMI C,ABRES
AV   C,IENTIFIC AVEL·LI CORMA
C/   C,OLUMBRETES
C/   M,AGALLANES
CAMI P,RIMERES PALAFANGUES
C/   D,E LA PILOTA VALENCIANA
C/   O,NDA
AV   D,IPUTACIO
PL   P,EDRA ROJA
CAMI T,AMARIT
CAMI S,ENDA L'OM
CAMI F,ONTANALS
CAMI R,AFOL
POLIGP,OLIGONO 8
C/   S,ONEJA (DE)
AV   L,LAURADOR (DEL)
C/   B,ARRANQUET
C/   A,RAGO (D')
C/   R,ATLLA DE MONCOFA I XILXES (DE LA)
C/   C,ONCA (DE)
C/   A,LBACETE (D')
C/   T,ARRAGONA (DE)
C/   O,SCA (D')
C/   L,LEIDA (DE)
C/   G,IRONA (DE)
AV   B,ARCELONA (DE)
PG   C,ATALUNYA (DE)
C/   S,OGORB
C/   A,LQUERIES (DE LES)
C/   A,LFONDEGUILLA (D')
C/   E,SLIDA (D')
C/   T,ALES (DE)
C/   M,ASCARELL (DE)
C/   S,UERA (DE)
C/   R,IUET (DEL)
C/   C,ULTURA (DE LA)
C/   B,INIESMA
C/   X,ILXES (DE)
PL   E,SPORT (DE L')
C/   A,RTANA (D')
C/   A,IN (D')
C/   V,ILA VELLA (DE LA)
C/   A,LMEDIXAR (D')
C/   E,SCOLA (DE L')
C/   E,SCORXADOR (L')
C/   C,ASTELLNOVO (DE)
C/   M,ARJALS NOVES (DE LES)
C/   R,IBESALBES (DE)
C/   J,ANA (DE LA)
C/   S,ANT JOAN DE MORO (DE)
C/   A,SSUEVAR (D')
AV   P,RIMER DE MAIG (DEL)
AV   P,ESCADORS (DELS)
C/   B,ENLLOCH (DE)
C/   C,ALIG (DE)
C/   E,NRIC VALOR
C/   A,RGELITA (D')
C/   A,LTURA (D')
C/   P,ALAFANGUES (DE)
C/   R,OSELL (DE)
C/   A,LCORA (DE L')
C/   A,LCALA DE XIVERT (D')
C/   L,'ESTANY
C/   Z,ARAGOZA
C/   F,ERROCARRIL
C/   D,E LA LLUM
C/   C,ASABLANCA
C/   D,EL TRANSPORT
C/   D,E LA INDUSTRIA
C/   D,EL CARTO
C/   L,'ARGILA
C/   D,E LA CERAMICA
C/   D,EL VIDRE
C/   D,E L'ESMALT
C/   T,ERUEL
C/   M,AJORIES
C/   G,ELDO
C/   S,EGOVIA
C/   B,URGOS
C/   L,'ILLA
C/   G,UIPUZCOA
C/   A,VILA
C/   B,IZKAIA
C/   M,ALAGA
C/   L,UGO
C/   R,EI EN JAUME
C/   C,ORUÑA (A)
C/   A,RAVA
C/   L,A RIOJA
C/   C,ANTABRIA
C/   A,STURIAS
C/   P,ONTEVEDRA
AV   E,SPANYA
C/   O,URENSE
C/   M,ELILLA
C/   C,EUTA
C/   S,ALAMANCA
C/   C,IUDAD REAL
C/   N,AVARRA
C/   G,UADALAJARA
C/   T,OLEDO
C/   L,EON
C/   B,ADAJOZ
C/   C,ACERES
C/   V,ALLADOLID
C/   M,ADRID
AV   G,ENERALITAT
C/   T,ROSS DE LA VILA
AV   C,ORTS VALENCIANES
C/   C,ORDOBA
C/   J,AEN
C/   G,RANADA
C/   C,ADIZ
C/   Z,AMORA
PL   P,INTOR SOROLLA
PL   N,A VIOLANT D'HONGRIA
POLIGP,OLIGONO 9
POLIGP,OLIGONO 2
POLIGP,OLIGONO 3
POLIGP,OLIGONO 11
POLIGP,OLIGONO 5
POLIGP,OLIGONO 12
C/   S,EVILLA
POLIGP,OLIGONO 10
C/   R,IU BELCAIRE
C/   R,IU MILLARS
C/   R,IU TURIA
C/   M,OTOR LLIMONERO
C/   C,ORRAL VELL
C/   R,IU XUQUER
C/   R,IU PALANCIA
C/   R,IU SEC
C/   H,UELVA
C/   A,LMERIA
C/   S,ORIA
C/   P,ALENCIA
C/   G,IBRALTAR
POLIGP,OLIGONO 4
CALLEV,IRGEN DESAMPARADOS
BARROS,ANTA ANA
CALLEL,AVADERO
CALLEM,IGUEL GIL
CALLEC,ASTILLO
CALLES,AN ISIDRO
CALLEC,ERRADO
CALLEB,UENAVISTA
CALLEL,ARGA
CALLEP,ORCHES
AVDA V,ALENCIA
PLAZAS,OL
CALLEA,LTA
CALLER,AMON Y CAJAL
PLAZAS,ERVITAS
AVDA A,NTONIO FORNAS
PTDA C,LOTES (LOS)
PTDA M,IRALLO
CALLES,AN BERNARDO
PLAZAC,ONDE VALTIERRA
CALLEP,UENTE
PLAZAV,IRGEN DE LOS DOLORES
CALLEE,NMEDIO
CALLEC,UCHARA (LA)
CLLONI,GLESIA (DE LA)
PLAZAA,YUNTAMIENTO (DEL)
PLAZAM,OLINO (DEL)
CALLEU,MBRIA
CALLEE,RA DE LAS MANGRANERAS
CALLEP,ARQUE DEL LAVADERO
CALLEC,ALVARIO
CALLED,EPOSITO DEL AGUA (DEL)
AVDA A,RAGON
CALLEC,HORRICO
AVDA T,EJERIA
CALLEP,EDRERA (LA)
CALLES,OLANA
CALLEE,RAS (LAS)
CALLER,ESIDENCIA (DE LA)
CALLEB,AJO CASTILLO
PTDA V,ILLARROYA
CLLONS,IERRA (DE LA)
CALLEC,AUDIEL
CALLEC,ALPES (LOS)
CALLEC,IRAT
CALLEF,UENTE LA REINA
CALLEM,ONTANEJOS
CALLEH,IGUERAS
PTDA V,ILLARROYA 2
PTDA T,RASDELOSAR
CALLES,AN PEDRO
CALLES,ANTA BARBARA
CALLES,AN JOSE
CALLED,ESAMPARADOS
CALLES,AN JAIME
PTDA C,ERRADA
CALLEC,ANTON
CALLES,AN ANTONIO
CALLEJ,UAN RICO
CALLES,AN VICENTE
CALLER,OSADA
PLAZAE,SPAÑA
CALLEV,ISTA ALEGRE
CALLEE,SCUELAS
PLAZAI,GLESIA (LA)
CTRA T,ALES
CALLES,AN CRISTOBAL
CALLEM,ANUEL PRADAS
CTRA V,ALENCIA
AVDA E,LVIRA PEIRO
CALLES,EVERINO DESCALZO
AVDA F,UENTE DE BAÑOS
PTDA E,MBALSE ARENOS
CALLEC,AMPOS DE ARENOSO
CALLEB,AJADA AL RIO
CALLEH,ORNO
CLLONP,LAZA DE ESPAÑA
CLLONP,RIMERO MANUEL PRADAS
CLLONS,EGUNDO MANUEL PRADAS
CALLEC,ALLEJON ESTRECHO
PTDA L,A CARRERA
PSAJEA,LMAZARA
CARREA,LJIBE
CARREA,LTA SAN FRANCISCO
PL   A,RCIPRESTAL O DE BENEDICTO XIII
CARREB,AJA DE SAN JUAN
CARREB,AJA DEL SOL
CARREB,AJA SAN FRANCISCO
CARREB,ARRINOL
CARREB,LASCO DE ALAGON
TRSSIB,ONAIRE
COSTAB,ORRAS
TRSSIB,ORRAS
CARREC,AP DE VILA
COSTAC,ARCEL
CARREC,ARRETERA DE CASTELLON
CARREC,ASTILLO
COSTAC,ISTERNA SAN JUAN
CARREC,OFRADIA
COSTAC,OFRADIA
TRSSIC,OFRADIA
CARREC,OLOMER
PL   C,OLON
CARREC,ORACHAR
CARREC,UESTA
CARREE,NTIMONEDA
PL   E,SCUELAS PIAS
CARREF,UENTE
PL   D,E LA FONT
CARREG,ARCIA
CRO  G,INER
COSTAC,UESTA GRANERO
CARREG,UIMERA
CARREH,ERRERIA
CARREH,ORNO
CRO  H,OSPITAL
CARREH,UERTO DEL BARON
COSTAC,UESTA JOVANI
CARREJ,UAN GINER
CARREJ,ULIAN PRATS
CARREM,AESTRO CARBO
CARREM,ARQUESA FUENTE EL SOL
CARREM,AYOR
CRO  D,EL MESON
CARREM,URALLA
CARREN,UEVA
PL   O,BISPO MARTI
CARREP,ADRE RAMON QUEROL
CARRED,EL PASTOR
TRSSID,EL PASTOR
CARREP,LACETA
COSTAC,UESTA DE PRADES
CARREP,UERTA FORCALL
CARREP,UERTA SAN MATEO
CARRER,EVOLTETES
TRSSIS,AN FRANCISCO
COSTAS,AN JUAN
PL   S,AN JUAN
CARRES,AN JULIAN
PL   P,UERTA SAN MIGUEL
CARRES,AN NICOLAS
CARRES,EGURA BARREDA
CARRED,EL SOL
CARRES,OLANA
CARRES,OL DE VILA
CARRES,OLI
CUSTAC,UESTA SUÑER
CARRET,ALEGA
PL   T,ARRASCONS
CARRET,OSA
CARRET,RINQUETE
COSTAC,UESTA TRINQUETE
CARREV,IRGEN DE VALLIVANA
CARREV,IRGEN DEL PILAR
CARREV,IRGEN DEL ROSARIO
COSTAC,UESTA VIRGEN DEL ROSARIO
CARREZ,APORTA
COSTAC,UESTA ZURITA
MASIAH,OSTAL D'EN NUELLA
BARRIH,OSTAL NOU
MASIAC,ASETA DEL NOGUERAL
MASIAC,ASETA PEGESA
MASIAM,OLI PONT
MASIAC,ARCELLER
PL   P,LA D'ESTUDI
MASIAC,ARLOS
MASIAT,ABOLL
MASIAC,ASETA DEL TIN
MASIAD,' AMELA
MASIAD,E MOYA
MASIAA,GUILAR
MASIAD,E GISBERT
MASIAM,ASET DE BOIX
MASIAD,E LA LLECUA
MASIAD,ELS GUIMERANS
MASIAB,ORRAS
MASIAD,E FRA EIXAMENO
MASIAD,E LES COVETES
COSTAV,AQUERO
MASIAB,OIX DE DALT
MASIAS,ALSERAL DE BAIX
MASIAC,ASETA QUATRE CAMINS
MASIAD,EL CAMPELLO
MASIAD,E LA TORRE EN PICO
MASIAD,E DONIS
MASIAG,UIMERA
MASIAD,EL REL
MASIAF,LARE
MASIAP,ETEI
MASIAM,OLI D'EN PI
MASIAB,EATO
MASIAD,E MUIXACRE
MASIAD,E MORENO
MASIAD,' ALMOINA
MASIAM,OLI NOU
MASIAD,ELS TANCATS
MASIAD,ELS FUSTERS
MASIAV,ENTA PASCUALA
MASIAS,ABATE
MASIAP,EREU
MASIAM,OLI DELS CAPELLANS
MASIAD,EL BOSC
MASIAT,ORRE MARSA
MASIAC,ASETA SANT VICENT
MASIAG,IL
MASIAS,ALSERAL DE DALT
MASIAC,ASETA ESPERANÇA
MASIAM,AS GRAN
MASIAH,OSTAL DEL BELTRAN
CUSTAA,RRAPAT
MASIAD,E CARBONA
MASIAD,E BORRAS DEL CUBILA
MASIAD,E ESPADA
BARRIH,ERBESET
CTRA F,ORCALL
BARRIP,URITAT
MASIAP,ALOS VELL
MASIAM,OLI DE RICO
MASIAD,E FARINETES
MASIAD,E LA BASETA
MASIAD,E PLANELLES
MASIAA,DELL
MASIAS,ANCHEZ
MASIAC,ASETA DE L'ESTUDIANT
CRO  T,INTORE
MASIAH,OSTAL DE LA LLOMA
MASIAD,E TORRE CIPRES
MASIAD,E LA TORRE ESCUELA
MASIAH,ORTETA
MASIAD,E GASPARO
MASIAL,A CABRIDETA
MASIAD,E BLAYADELL
MASIAH,OSTAL DE MASIANA
MASIAD,E LA TORRE SEGURA
MASIAD,E SERRAPLANA
MASIAD,E LA MASIANA
MASIAD,E LES SOLANES
MASIAD,E FERRER
MASIAT,ORRE EL POZO
MASIAM,ORELLA LA VELLA
MASIAD,E ARRUFAT
MASIAM,ASET DEL VEN
MASIAD,EL CARRASCAL
MASIAD,EL PRAT
MASIAD,EL GARRO
MASIAD,E NOGUER
MASIAD,EL VALEN
MASIAQ,UEROL
MASIAD,E CASA GRAN
MASIAD,E BOLINXA
MASIAD,E TOMAS
MASIAD,E TORRE MIRO
MASIAD,E LA TORRE QUEROL
MASIAD,EL CALVO
MASIAD,E SEGURA DE LA SERRA
MASIAD,E LA MASA
MASIAD,E LA GASULLA
MASIAD,E BELLVIURE
MASIAD,E FRANXO
MASIAD,E COLOMER
MASIAD,E NADAL
MASIAC,AP DE VINYET
MASIAT,ORRETA DE BORRUM
MASIAD,E LA TORRE GASPARO
MASIAD,E LLORENS
MASIAD,E ROMEU
MASIAD,E AGUSTINO
MASIAD,E MARIN
MASIAD,E OLIVARES
MASIAD,E LA TORRE GARGALLO
MASIAD,'EN ROS
MASIAD,EL DOLÇO
MASIAD,E MOLINS
MASIAD,E LA TORRE MONSERRAT
CRO  B,OU
MASIAC,ASA MARTI DEL MOLL
TRSSIC,OLOMER
BARRIP,OBLA D'ALCOLEA
PRAGEV,ALLIVANA
MASIAC,ANDEALES
MASIAX,UMENERA ALTA
CRO  F,ORTEA
CARREH,OSPITAL
MASIAC,ORTIJO DE LOZANO
CMNO C,EMENTERIO
MASIAM,OLI D'ADELL
MASIAM,OLI LA FONT
MASIAR,OC
MASIAC,ASETA PITARCH
MASIAL,'EREIXE O CASETA GIL
MASIAL,LOPIS
CRO  C,ARCEL
TRSSID,EL SOL
MASIAD,E COLELA
CARREC,AMI
PL   I,BAÑEZ
TRSSIS,OLANA
MASIAD,ELS LLIVIS
CARREF,AUSTINO
PL   I,GLESIA
PL   P,LANA (LA)
CARREP,LAZA
CARREP,UENTE
CTRA V,IEJA
BARRID,'EN NUELLA
MASIAR,OURERA
CARRES,AN MIGUEL
COMPJF,ABRICA GINER
MASIAM,AS NOU
MASIAV,ALLES
MASIAC,ASETA NOVA
MASIAD,EL NOTO
MASIAC,ASETA VALLES
CARREI,GLESIA
AV   H,ERMANOS GALLEN FERRERES
PTDA D,ISEMINADO
MASIAC,ANTERET
MASIAC,ORTIJO GIBALCOLLA
MASIAC,ASETA PONT DE TAULES
MASIAL,A TORRETA
MASIAD,EL PEIRO
CLLONC,HUSCA
MASIAL,A CABRIDA
MASIAQ,UINTO
MASIAC,ASETA BLANCA
MASIAA,MELA
MASIAD,E SOLANET
MASIAC,ASETA TORRE FIGOLS
CTRA N,ACIONAL 232
CTRA A,LCORISA
MASIAD,E ESTRET DE PORTES
MASIAC,ASETA MARTORELLA
MASIAC,ASETA DE CANTERET
AVDA D,E VILAFRANCA
MASIAC,ASETA GASULLA
COSTAS,UÑER
PLAZAM,AYOR
CARRES,OL (HERBESET)
MASIAC,ASETA MONJAS
POLIGL,ES CASETES
BARRIS,ANTA LUCIA
MASIAC,ASETA SABATER
CARRED,EL TINT
PLAÇAD,E LA XUMENERA
CARRED,ELS TEIXIDORS
AV   J,AUME I
MASIAD,E LA CANALETA
MASIAD,E LA PERERA
MASIAD,'EN FORNOS
CARRED,E LES ERES
CARREL,A FUENTE
MASIAE,RA MORERA
CAMI D,E LA PURITAT
MASIAC,ASETA PERET
MASIAT,ORRE GROSSA
MASIAC,ASETA ROSADA
CALLEP,ARCELA 132 POLIGONO 65
CARREM,AJOR DE L'HOSTAL NOU
CARRED,ELS GREMIS
CARRED,E LA SEGONA DEL RIU
CARRED,E LA FARINERA
COSTAS,ANT VICENT
CAMI D,E QUATRE CAMINS
CAMI A,NTIC D'ARES
CARREB,ARRANQUET DEL TINT
MASIAC,ASETA SOLI
MASIAC,ASETA EL PLA
CARRER,IU CERVOL
MASIAC,ASETA CHUSCO
.    C,ASETA DEL PLA
MASIAC,ASETA PLA DE SELMA
MASIAD,E LA PEDRERA
MASIAD,E MACIA QUEROL
CALLER,IU CALDERS
CALLER,AMON Y CAJAL
CALLES,ANTOS DE LA PIEDRA
CALLEC,UEVA SANTA
CALLES,AN GIL
CALLEV,ICENTE MORTES
CALLER,ODRIGUEZ FORNOS
CALLEC,ARMEN
CALLES,AN JOSE
CALLEM,AYOR
CTRA S,AGUNTO BURGOS
CALLES,AN ROQUE
CALLEJ,OSE BLASCO GIL
CALLEA,GUSTIN MILIAN
CALLEC,ASTELLON
CALLET,ORRE (LA)
CALLEL,UIS JORDANA
AVDA F,UENTE DEL BAÑO
CALLEE,SPERANZA
PLAZAE,SPAÑA
CALLEH,IGUERA (LA)
CALLEP,ARRA (LA)
PLAZAO,LMO
CALLES,ANTIAGO GARCIA
CALLEU,RBANIZACION ALTOMIRA
CALLET,RASAGRARIO
PLAZAI,GLESIA (LA)
CALLEV,ALENCIA
CALLET,EJERIAS
